room_type,neighbourhood_group,minimum_nights,amenities_count,latitude,longitude,calculated_host_listings_count,availability_365,reviews_log,nights_log,predicted_price
Private room,Bronx,21,16,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,17,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,18,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,19,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,20,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,21,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,22,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,23,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,24,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,25,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,26,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,27,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,28,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,29,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,21,30,40.72208,-73.95471,1,36,1.791759469,3.091042453,288.035
Private room,Bronx,22,0,40.72208,-73.95471,1,36,1.791759469,3.135494216,65.335045
Private room,Bronx,22,1,40.72208,-73.95471,1,36,1.791759469,3.135494216,65.335045
Private room,Bronx,22,2,40.72208,-73.95471,1,36,1.791759469,3.135494216,94.26419
Private room,Bronx,22,3,40.72208,-73.95471,1,36,1.791759469,3.135494216,92.20701
Private room,Bronx,22,4,40.72208,-73.95471,1,36,1.791759469,3.135494216,161.18852
Private room,Bronx,22,5,40.72208,-73.95471,1,36,1.791759469,3.135494216,159.66078
Private room,Bronx,22,6,40.72208,-73.95471,1,36,1.791759469,3.135494216,285.27924
Private room,Bronx,22,7,40.72208,-73.95471,1,36,1.791759469,3.135494216,289.71564
Private room,Bronx,22,8,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,9,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,10,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,11,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,12,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,13,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,14,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,15,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,16,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,17,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,18,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,19,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,20,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,21,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,22,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,23,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,24,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,25,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,26,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,27,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,28,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,29,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,22,30,40.72208,-73.95471,1,36,1.791759469,3.135494216,286.8767
Private room,Bronx,23,0,40.72208,-73.95471,1,36,1.791759469,3.17805383,65.335045
Private room,Bronx,23,1,40.72208,-73.95471,1,36,1.791759469,3.17805383,65.335045
Private room,Bronx,23,2,40.72208,-73.95471,1,36,1.791759469,3.17805383,94.26419
Private room,Bronx,23,3,40.72208,-73.95471,1,36,1.791759469,3.17805383,92.20701
Private room,Bronx,23,4,40.72208,-73.95471,1,36,1.791759469,3.17805383,161.18852
Private room,Bronx,23,5,40.72208,-73.95471,1,36,1.791759469,3.17805383,159.66078
Private room,Bronx,23,6,40.72208,-73.95471,1,36,1.791759469,3.17805383,285.27924
Private room,Bronx,23,7,40.72208,-73.95471,1,36,1.791759469,3.17805383,289.71564
Private room,Bronx,23,8,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,9,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,10,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,11,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,12,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,13,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,14,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,15,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,16,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,17,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,18,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,19,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,20,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,21,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,22,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,23,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,24,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,25,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,26,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,27,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,28,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,29,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,23,30,40.72208,-73.95471,1,36,1.791759469,3.17805383,286.8767
Private room,Bronx,24,0,40.72208,-73.95471,1,36,1.791759469,3.218875825,65.335045
Private room,Bronx,24,1,40.72208,-73.95471,1,36,1.791759469,3.218875825,65.335045
Private room,Bronx,24,2,40.72208,-73.95471,1,36,1.791759469,3.218875825,94.26419
Private room,Bronx,24,3,40.72208,-73.95471,1,36,1.791759469,3.218875825,92.20701
Private room,Bronx,24,4,40.72208,-73.95471,1,36,1.791759469,3.218875825,161.18852
Private room,Bronx,24,5,40.72208,-73.95471,1,36,1.791759469,3.218875825,159.66078
Private room,Bronx,24,6,40.72208,-73.95471,1,36,1.791759469,3.218875825,285.27924
Private room,Bronx,24,7,40.72208,-73.95471,1,36,1.791759469,3.218875825,289.71564
Private room,Bronx,24,8,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,9,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,10,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,11,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,12,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,13,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,14,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,15,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,16,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,17,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,18,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,19,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,20,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,21,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,22,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,23,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,24,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,25,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,26,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,27,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,28,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,29,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,24,30,40.72208,-73.95471,1,36,1.791759469,3.218875825,286.8767
Private room,Bronx,25,0,40.72208,-73.95471,1,36,1.791759469,3.258096538,65.335045
Private room,Bronx,25,1,40.72208,-73.95471,1,36,1.791759469,3.258096538,65.335045
Private room,Bronx,25,2,40.72208,-73.95471,1,36,1.791759469,3.258096538,94.26419
Private room,Bronx,25,3,40.72208,-73.95471,1,36,1.791759469,3.258096538,92.20701
Private room,Bronx,25,4,40.72208,-73.95471,1,36,1.791759469,3.258096538,161.18852
Private room,Bronx,25,5,40.72208,-73.95471,1,36,1.791759469,3.258096538,159.66078
Private room,Bronx,25,6,40.72208,-73.95471,1,36,1.791759469,3.258096538,285.27924
Private room,Bronx,25,7,40.72208,-73.95471,1,36,1.791759469,3.258096538,289.71564
Private room,Bronx,25,8,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,9,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,10,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,11,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,12,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,13,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,14,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,15,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,16,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,17,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,18,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,19,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,20,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,21,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,22,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,23,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,24,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,25,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,26,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,27,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,28,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,29,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,25,30,40.72208,-73.95471,1,36,1.791759469,3.258096538,286.8767
Private room,Bronx,26,0,40.72208,-73.95471,1,36,1.791759469,3.295836866,64.595276
Private room,Bronx,26,1,40.72208,-73.95471,1,36,1.791759469,3.295836866,64.595276
Private room,Bronx,26,2,40.72208,-73.95471,1,36,1.791759469,3.295836866,93.26097
Private room,Bronx,26,3,40.72208,-73.95471,1,36,1.791759469,3.295836866,91.22546
Private room,Bronx,26,4,40.72208,-73.95471,1,36,1.791759469,3.295836866,159.48055
Private room,Bronx,26,5,40.72208,-73.95471,1,36,1.791759469,3.295836866,157.96887
Private room,Bronx,26,6,40.72208,-73.95471,1,36,1.791759469,3.295836866,282.26443
Private room,Bronx,26,7,40.72208,-73.95471,1,36,1.791759469,3.295836866,286.65414
Private room,Bronx,26,8,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,9,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,10,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,11,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,12,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,13,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,14,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,15,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,16,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,17,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,18,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,19,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,20,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,21,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,22,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,23,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,24,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,25,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,26,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,27,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,28,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,29,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,26,30,40.72208,-73.95471,1,36,1.791759469,3.295836866,283.84512
Private room,Bronx,27,0,40.72208,-73.95471,1,36,1.791759469,3.33220451,64.835556
Private room,Bronx,27,1,40.72208,-73.95471,1,36,1.791759469,3.33220451,64.835556
Private room,Bronx,27,2,40.72208,-73.95471,1,36,1.791759469,3.33220451,93.59705
Private room,Bronx,27,3,40.72208,-73.95471,1,36,1.791759469,3.33220451,91.41916
Private room,Bronx,27,4,40.72208,-73.95471,1,36,1.791759469,3.33220451,160.12892
Private room,Bronx,27,5,40.72208,-73.95471,1,36,1.791759469,3.33220451,158.611
Private room,Bronx,27,6,40.72208,-73.95471,1,36,1.791759469,3.33220451,283.4089
Private room,Bronx,27,7,40.72208,-73.95471,1,36,1.791759469,3.33220451,287.68088
Private room,Bronx,27,8,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,9,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,10,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,11,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,12,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,13,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,14,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,15,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,16,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,17,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,18,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,19,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,20,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,21,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,22,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,23,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,24,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,25,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,26,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,27,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,28,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,29,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,27,30,40.72208,-73.95471,1,36,1.791759469,3.33220451,284.86154
Private room,Bronx,28,0,40.72208,-73.95471,1,36,1.791759469,3.36729583,64.835556
Private room,Bronx,28,1,40.72208,-73.95471,1,36,1.791759469,3.36729583,64.835556
Private room,Bronx,28,2,40.72208,-73.95471,1,36,1.791759469,3.36729583,93.59705
Private room,Bronx,28,3,40.72208,-73.95471,1,36,1.791759469,3.36729583,91.41916
Private room,Bronx,28,4,40.72208,-73.95471,1,36,1.791759469,3.36729583,160.12892
Private room,Bronx,28,5,40.72208,-73.95471,1,36,1.791759469,3.36729583,158.611
Private room,Bronx,28,6,40.72208,-73.95471,1,36,1.791759469,3.36729583,283.4089
Private room,Bronx,28,7,40.72208,-73.95471,1,36,1.791759469,3.36729583,287.68088
Private room,Bronx,28,8,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,9,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,10,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,11,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,12,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,13,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,14,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,15,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,16,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,17,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,18,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,19,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,20,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,21,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,22,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,23,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,24,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,25,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,26,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,27,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,28,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,29,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,28,30,40.72208,-73.95471,1,36,1.791759469,3.36729583,284.86154
Private room,Bronx,29,0,40.72208,-73.95471,1,36,1.791759469,3.401197382,66.36473
Private room,Bronx,29,1,40.72208,-73.95471,1,36,1.791759469,3.401197382,66.36473
Private room,Bronx,29,2,40.72208,-73.95471,1,36,1.791759469,3.401197382,94.59058
Private room,Bronx,29,3,40.72208,-73.95471,1,36,1.791759469,3.401197382,92.38981
Private room,Bronx,29,4,40.72208,-73.95471,1,36,1.791759469,3.401197382,160.47119
Private room,Bronx,29,5,40.72208,-73.95471,1,36,1.791759469,3.401197382,158.7073
Private room,Bronx,29,6,40.72208,-73.95471,1,36,1.791759469,3.401197382,279.79712
Private room,Bronx,29,7,40.72208,-73.95471,1,36,1.791759469,3.401197382,284.0148
Private room,Bronx,29,8,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,9,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,10,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,11,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,12,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,13,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,14,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,15,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,16,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,17,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,18,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,19,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,20,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,21,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,22,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,23,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,24,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,25,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,26,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,27,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,28,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,29,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,29,30,40.72208,-73.95471,1,36,1.791759469,3.401197382,281.2313
Private room,Bronx,30,0,40.72208,-73.95471,1,36,1.791759469,3.433987204,66.00346
Private room,Bronx,30,1,40.72208,-73.95471,1,36,1.791759469,3.433987204,66.00346
Private room,Bronx,30,2,40.72208,-73.95471,1,36,1.791759469,3.433987204,94.23785
Private room,Bronx,30,3,40.72208,-73.95471,1,36,1.791759469,3.433987204,92.58953
Private room,Bronx,30,4,40.72208,-73.95471,1,36,1.791759469,3.433987204,160.79065
Private room,Bronx,30,5,40.72208,-73.95471,1,36,1.791759469,3.433987204,159.02328
Private room,Bronx,30,6,40.72208,-73.95471,1,36,1.791759469,3.433987204,280.35266
Private room,Bronx,30,7,40.72208,-73.95471,1,36,1.791759469,3.433987204,284.5787
Private room,Bronx,30,8,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,9,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,10,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,11,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,12,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,13,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,14,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,15,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,16,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,17,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,18,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,19,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,20,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,21,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,22,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,23,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,24,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,25,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,26,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,27,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,28,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,29,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Bronx,30,30,40.72208,-73.95471,1,36,1.791759469,3.433987204,281.78967
Private room,Staten Island,1,0,40.72208,-73.95471,1,36,1.791759469,0.693147181,81.546524
Private room,Staten Island,1,1,40.72208,-73.95471,1,36,1.791759469,0.693147181,81.546524
Private room,Staten Island,1,2,40.72208,-73.95471,1,36,1.791759469,0.693147181,104.521385
Private room,Staten Island,1,3,40.72208,-73.95471,1,36,1.791759469,0.693147181,115.17763
Private room,Staten Island,1,4,40.72208,-73.95471,1,36,1.791759469,0.693147181,186.13818
Private room,Staten Island,1,5,40.72208,-73.95471,1,36,1.791759469,0.693147181,188.45366
Private room,Staten Island,1,6,40.72208,-73.95471,1,36,1.791759469,0.693147181,324.79495
Private room,Staten Island,1,7,40.72208,-73.95471,1,36,1.791759469,0.693147181,335.60773
Private room,Staten Island,1,8,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,9,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,10,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,11,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,12,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,13,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
Private room,Staten Island,1,14,40.72208,-73.95471,1,36,1.791759469,0.693147181,336.14023
